site_id,timestamp,dry_bulb_temp,relative_humidity,solar_irradiance,rainfall,cloud_cover,wind_speed,cooling_degree,apparent_temp,is_holiday,day_of_week,hour_of_day,month
SITE_0010,2023-09-20 14:00:00,29.73,86.46,593.4,0.0,24.6,2.06,3.73,36.17,0,3,14,9
SITE_0010,2023-09-20 15:00:00,30.19,90.96,247.2,0.0,62.0,2.38,4.19,37.36,0,3,15,9
SITE_0010,2023-09-20 16:00:00,30.5,87.51,227.2,0.0,47.8,2.61,4.5,37.24,0,3,16,9
SITE_0010,2023-09-20 17:00:00,29.48,90.13,142.9,0.0,14.9,2.18,3.48,36.16,0,3,17,9
SITE_0010,2023-09-20 18:00:00,28.45,92.04,2.29,0.0,15.8,1.15,2.45,35.39,0,3,18,9
SITE_0010,2023-09-20 19:00:00,27.73,92.73,0.0,0.75,14.8,2.77,1.73,33.14,0,3,19,9
SITE_0010,2023-09-20 20:00:00,25.79,91.16,19.84,0.0,27.4,2.33,0.0,30.12,0,3,20,9
SITE_0010,2023-09-20 21:00:00,26.99,91.31,0.0,0.0,0.6,2.78,0.99,31.75,0,3,21,9
SITE_0010,2023-09-20 22:00:00,26.95,91.42,15.93,0.0,0.0,3.73,0.95,31.03,0,3,22,9
SITE_0010,2023-09-20 23:00:00,26.45,93.41,0.0,0.0,3.4,3.77,0.45,30.42,0,3,23,9
SITE_0010,2023-09-21 00:00:00,24.75,97.4,0.0,0.0,31.6,4.35,0.0,27.71,0,4,0,9
SITE_0010,2023-09-21 01:00:00,25.04,99.47,1.07,0.0,0.0,2.08,0.0,29.98,0,4,1,9
SITE_0010,2023-09-21 02:00:00,25.93,94.29,11.12,1.47,38.4,1.58,0.0,31.21,0,4,2,9
SITE_0010,2023-09-21 03:00:00,28.08,88.79,0.0,0.44,40.8,1.99,2.08,33.78,0,4,3,9
SITE_0010,2023-09-21 04:00:00,27.68,87.64,7.03,0.09,3.4,2.31,1.68,32.76,0,4,4,9
SITE_0010,2023-09-21 05:00:00,29.41,84.39,15.87,0.0,17.4,3.25,3.41,34.52,0,4,5,9
SITE_0010,2023-09-21 06:00:00,29.65,82.16,0.0,0.0,10.5,2.05,3.65,35.45,0,4,6,9
SITE_0010,2023-09-21 07:00:00,31.58,77.18,162.9,0.0,21.2,3.77,5.58,36.73,0,4,7,9
SITE_0010,2023-09-21 08:00:00,32.59,75.15,351.18,0.0,21.2,1.15,6.59,39.93,0,4,8,9
SITE_0010,2023-09-21 09:00:00,32.65,76.44,455.68,0.0,27.0,1.6,6.65,39.93,0,4,9,9
SITE_0010,2023-09-21 10:00:00,31.19,74.6,795.89,0.0,0.0,1.78,5.19,37.09,0,4,10,9
SITE_0010,2023-09-21 11:00:00,30.84,75.28,606.35,0.0,31.0,3.78,4.84,35.22,0,4,11,9
SITE_0010,2023-09-21 12:00:00,29.59,82.18,565.67,0.0,38.8,0.92,3.59,36.15,0,4,12,9
SITE_0010,2023-09-21 13:00:00,27.69,88.74,455.62,0.0,45.1,2.78,1.69,32.58,0,4,13,9
SITE_0010,2023-09-21 14:00:00,27.78,85.04,644.34,0.0,9.6,2.15,1.78,32.71,0,4,14,9
SITE_0010,2023-09-21 15:00:00,28.48,83.12,462.48,0.0,31.8,1.59,2.48,33.99,0,4,15,9
SITE_0010,2023-09-21 16:00:00,28.9,78.56,408.42,0.0,13.8,1.1,2.9,34.42,0,4,16,9
SITE_0010,2023-09-21 17:00:00,27.65,83.29,168.0,0.1,28.3,3.51,1.65,31.34,0,4,17,9
SITE_0010,2023-09-21 18:00:00,25.37,82.42,0.0,0.0,40.4,2.45,0.0,28.44,0,4,18,9
SITE_0010,2023-09-21 19:00:00,26.41,80.62,0.0,2.12,19.5,2.78,0.41,29.6,0,4,19,9
SITE_0010,2023-09-21 20:00:00,25.36,82.16,0.0,0.0,24.6,1.78,0.0,28.86,0,4,20,9
SITE_0010,2023-09-21 21:00:00,26.11,82.57,0.0,0.0,6.7,2.1,0.11,29.83,0,4,21,9
SITE_0010,2023-09-21 22:00:00,27.2,85.48,1.49,0.0,30.5,3.52,1.2,30.88,0,4,22,9
SITE_0010,2023-09-21 23:00:00,27.08,83.43,0.0,0.0,8.8,2.47,1.08,31.18,0,4,23,9
SITE_0010,2023-09-22 00:00:00,25.84,86.0,0.0,0.0,30.4,2.02,0.0,29.85,0,5,0,9
SITE_0010,2023-09-22 01:00:00,24.46,90.58,0.0,0.0,9.5,1.42,0.0,28.61,0,5,1,9
SITE_0010,2023-09-22 02:00:00,23.75,93.38,7.18,0.0,39.5,1.79,0.0,27.53,0,5,2,9
SITE_0010,2023-09-22 03:00:00,25.02,91.99,0.0,0.0,31.8,2.04,0.0,29.19,0,5,3,9
SITE_0010,2023-09-22 04:00:00,25.51,88.09,0.0,0.0,38.7,1.34,0.0,30.04,0,5,4,9
SITE_0010,2023-09-22 05:00:00,26.46,89.81,0.0,0.0,30.7,1.77,0.46,31.43,0,5,5,9
SITE_0010,2023-09-22 06:00:00,27.0,83.94,0.0,0.0,14.9,2.19,1.0,31.31,0,5,6,9
SITE_0010,2023-09-22 07:00:00,27.21,84.42,174.38,0.0,31.6,1.82,1.21,31.96,0,5,7,9
SITE_0010,2023-09-22 08:00:00,29.4,80.42,359.83,0.0,16.8,1.78,3.4,35.0,0,5,8,9
SITE_0010,2023-09-22 09:00:00,30.23,83.75,448.61,0.0,28.2,3.5,4.23,35.62,0,5,9,9
SITE_0010,2023-09-22 10:00:00,31.42,81.32,761.77,0.0,0.0,1.66,5.42,38.56,0,5,10,9
SITE_0010,2023-09-22 11:00:00,29.67,79.44,579.64,0.0,36.8,7.97,3.67,30.97,0,5,11,9
SITE_0010,2023-09-22 12:00:00,29.26,81.18,747.96,0.0,12.6,0.71,3.26,35.62,0,5,12,9
SITE_0010,2023-09-22 13:00:00,28.22,86.66,692.63,0.0,21.0,1.92,2.22,33.79,0,5,13,9
SITE_0010,2023-09-22 14:00:00,29.09,89.25,758.56,0.0,6.6,3.55,3.09,34.42,0,5,14,9
SITE_0010,2023-09-22 15:00:00,28.72,87.17,635.81,0.0,4.0,3.3,2.72,33.71,0,5,15,9
SITE_0010,2023-09-22 16:00:00,27.48,85.61,191.16,0.0,62.1,3.16,1.48,31.59,0,5,16,9
SITE_0010,2023-09-22 17:00:00,26.81,87.04,129.95,0.0,44.5,2.51,0.81,31.15,0,5,17,9
SITE_0010,2023-09-22 18:00:00,25.51,90.89,38.0,0.0,27.1,2.02,0.0,29.86,0,5,18,9
SITE_0010,2023-09-22 19:00:00,24.41,81.15,24.39,0.0,0.0,8.81,0.0,22.41,0,5,19,9
SITE_0010,2023-09-22 20:00:00,24.27,76.69,0.0,3.75,19.8,2.17,0.0,26.4,0,5,20,9
SITE_0010,2023-09-22 21:00:00,23.49,73.75,0.0,0.0,41.3,6.28,0.0,22.12,0,5,21,9
SITE_0010,2023-09-22 22:00:00,24.34,78.46,0.0,0.0,33.9,4.42,0.0,25.11,0,5,22,9
SITE_0010,2023-09-22 23:00:00,24.62,82.14,11.87,0.0,23.6,3.9,0.0,26.26,0,5,23,9
SITE_0010,2023-09-23 00:00:00,23.64,89.06,0.0,0.0,10.4,3.19,0.0,25.96,0,6,0,9
SITE_0010,2023-09-23 01:00:00,23.61,93.4,0.0,0.0,32.4,3.31,0.0,26.25,0,6,1,9
SITE_0010,2023-09-23 02:00:00,24.25,93.27,0.0,1.14,0.2,0.87,0.0,28.94,0,6,2,9
SITE_0010,2023-09-23 03:00:00,25.61,91.56,0.0,0.0,0.0,1.66,0.0,30.34,0,6,3,9
SITE_0010,2023-09-23 04:00:00,26.19,90.96,0.0,0.0,14.0,3.52,0.19,29.9,0,6,4,9
SITE_0010,2023-09-23 05:00:00,26.85,88.51,36.21,0.0,30.8,1.27,0.85,32.25,0,6,5,9
SITE_0010,2023-09-23 06:00:00,25.94,90.1,0.0,0.0,26.0,0.59,0.0,31.46,0,6,6,9
SITE_0010,2023-09-23 07:00:00,27.75,85.23,209.46,0.0,0.0,3.97,1.75,31.41,0,6,7,9
SITE_0010,2023-09-23 08:00:00,29.13,85.35,298.86,0.0,32.7,1.21,3.13,35.61,0,6,8,9
SITE_0010,2023-09-23 09:00:00,29.9,82.72,376.29,2.12,42.1,1.47,3.9,36.35,0,6,9,9
SITE_0010,2023-09-23 10:00:00,29.88,82.5,528.05,0.0,34.9,2.98,3.88,35.23,0,6,10,9
SITE_0010,2023-09-23 11:00:00,29.46,77.44,703.96,3.02,19.0,1.25,3.46,35.06,0,6,11,9
SITE_0010,2023-09-23 12:00:00,30.29,80.17,802.59,0.0,8.7,1.81,4.29,36.4,0,6,12,9
SITE_0010,2023-09-23 13:00:00,30.33,82.28,662.08,0.0,22.3,2.42,4.33,36.34,0,6,13,9
SITE_0010,2023-09-23 14:00:00,28.23,83.51,688.02,0.0,11.3,2.33,2.23,33.12,0,6,14,9
SITE_0010,2023-09-23 15:00:00,27.37,84.68,498.93,0.0,22.0,2.48,1.37,31.78,0,6,15,9
SITE_0010,2023-09-23 16:00:00,27.57,85.32,334.82,0.0,28.8,3.04,1.57,31.79,0,6,16,9
SITE_0010,2023-09-23 17:00:00,28.4,83.88,174.75,0.0,17.2,3.27,2.4,32.79,0,6,17,9
SITE_0010,2023-09-23 18:00:00,28.11,85.4,0.0,0.0,19.7,1.72,2.11,33.59,0,6,18,9
SITE_0010,2023-09-23 19:00:00,28.67,86.7,8.16,0.0,8.5,5.37,2.67,32.12,0,6,19,9
SITE_0010,2023-09-23 20:00:00,28.06,90.8,0.0,0.0,0.0,3.56,2.06,32.9,0,6,20,9
SITE_0010,2023-09-23 21:00:00,29.66,92.65,0.0,0.0,17.3,2.3,3.66,36.73,0,6,21,9
SITE_0010,2023-09-23 22:00:00,29.24,93.89,0.0,0.0,39.6,2.8,3.24,35.82,0,6,22,9
SITE_0010,2023-09-23 23:00:00,28.65,95.04,14.06,2.25,27.9,4.77,2.65,33.58,0,6,23,9
SITE_0010,2023-09-24 00:00:00,28.87,96.38,23.86,0.62,49.4,2.98,2.87,35.39,0,7,0,9
SITE_0010,2023-09-24 01:00:00,28.32,94.43,7.22,0.0,41.9,2.75,2.32,34.36,0,7,1,9
SITE_0010,2023-09-24 02:00:00,28.32,96.33,4.7,0.0,40.1,1.31,2.32,35.6,0,7,2,9
SITE_0010,2023-09-24 03:00:00,28.69,92.84,0.0,0.0,23.6,1.54,2.69,35.63,0,7,3,9
SITE_0010,2023-09-24 04:00:00,28.9,88.95,0.0,0.0,19.7,3.7,2.9,33.96,0,7,4,9
SITE_0010,2023-09-24 05:00:00,30.0,92.19,0.0,0.0,18.0,2.3,4.0,37.25,0,7,5,9
SITE_0010,2023-09-24 06:00:00,29.74,87.24,34.43,1.36,49.3,1.84,3.74,36.45,0,7,6,9
SITE_0010,2023-09-24 07:00:00,29.42,80.26,162.64,0.0,30.7,1.03,3.42,35.53,0,7,7,9
SITE_0010,2023-09-24 08:00:00,29.76,79.15,299.48,0.0,37.9,1.72,3.76,35.45,0,7,8,9
SITE_0010,2023-09-24 09:00:00,29.68,77.43,590.57,0.0,0.0,3.53,3.68,33.82,0,7,9,9
SITE_0010,2023-09-24 10:00:00,29.92,74.88,374.13,0.53,48.6,2.93,3.92,34.27,0,7,10,9
SITE_0010,2023-09-24 11:00:00,29.81,75.34,537.6,0.0,38.2,1.07,3.81,35.46,0,7,11,9
SITE_0010,2023-09-24 12:00:00,28.81,76.73,752.28,0.0,15.5,3.56,2.81,32.32,0,7,12,9
SITE_0010,2023-09-24 13:00:00,28.74,74.35,667.96,0.0,18.4,1.55,2.74,33.3,0,7,13,9
SITE_0010,2023-09-24 14:00:00,28.74,72.53,641.4,0.0,18.9,6.02,2.74,29.94,0,7,14,9
SITE_0010,2023-09-24 15:00:00,30.12,79.59,623.41,0.0,3.8,2.77,4.12,35.36,0,7,15,9
SITE_0010,2023-09-24 16:00:00,29.14,88.61,420.7,0.0,11.4,1.82,3.14,35.64,0,7,16,9
SITE_0010,2023-09-24 17:00:00,29.68,88.23,146.82,0.0,33.3,2.38,3.68,36.1,0,7,17,9
SITE_0010,2023-09-24 18:00:00,27.83,91.19,0.0,4.99,15.1,2.19,1.83,33.52,0,7,18,9
SITE_0010,2023-09-24 19:00:00,26.8,88.61,0.0,0.0,0.0,2.72,0.8,31.17,0,7,19,9
SITE_0010,2023-09-24 20:00:00,26.9,90.81,0.93,0.0,0.0,5.53,0.9,29.62,0,7,20,9
SITE_0010,2023-09-24 21:00:00,26.97,92.51,0.0,1.2,17.8,2.92,0.97,31.76,0,7,21,9
SITE_0010,2023-09-24 22:00:00,27.11,89.09,12.06,0.0,31.6,1.08,1.11,32.87,0,7,22,9
SITE_0010,2023-09-24 23:00:00,26.98,83.42,0.0,0.0,3.2,5.84,0.98,28.66,0,7,23,9
SITE_0010,2023-09-25 00:00:00,25.43,85.71,0.0,0.0,10.6,0.88,0.0,29.98,1,1,0,9
SITE_0010,2023-09-25 01:00:00,25.12,86.11,0.0,0.0,40.7,1.48,0.0,29.12,1,1,1,9
SITE_0010,2023-09-25 02:00:00,25.05,83.88,5.14,0.0,0.0,0.77,0.0,29.28,1,1,2,9
SITE_0010,2023-09-25 03:00:00,26.19,76.21,23.6,0.16,48.1,1.07,0.19,29.96,1,1,3,9
SITE_0010,2023-09-25 04:00:00,26.25,77.44,0.0,3.23,7.8,7.09,0.25,25.98,1,1,4,9
SITE_0010,2023-09-25 05:00:00,26.22,75.26,18.6,0.0,12.7,2.37,0.22,28.99,1,1,5,9
SITE_0010,2023-09-25 06:00:00,27.14,78.42,13.07,0.0,6.5,7.46,1.14,27.19,1,1,6,9
SITE_0010,2023-09-25 07:00:00,27.48,80.74,172.06,0.0,37.9,3.1,1.48,31.05,1,1,7,9
SITE_0010,2023-09-25 08:00:00,27.1,82.35,250.14,0.0,40.3,1.33,1.1,31.88,1,1,8,9
SITE_0010,2023-09-25 09:00:00,25.75,79.46,423.6,2.76,34.0,3.68,0.0,27.83,1,1,9,9
SITE_0010,2023-09-25 10:00:00,25.78,80.97,721.68,0.0,8.7,3.18,0.0,28.39,1,1,10,9
SITE_0010,2023-09-25 11:00:00,25.47,83.09,734.9,0.0,14.4,2.4,0.0,28.7,1,1,11,9
SITE_0010,2023-09-25 12:00:00,27.4,88.01,541.69,1.31,36.3,2.25,1.4,32.39,1,1,12,9
SITE_0010,2023-09-25 13:00:00,27.28,88.25,491.96,0.47,41.9,1.31,1.28,32.88,1,1,13,9
SITE_0010,2023-09-25 14:00:00,27.33,86.86,657.17,0.0,13.9,4.54,1.33,30.54,1,1,14,9
SITE_0010,2023-09-25 15:00:00,26.47,81.83,572.92,0.0,13.5,1.57,0.47,30.67,1,1,15,9
SITE_0010,2023-09-25 16:00:00,26.5,86.07,369.56,0.0,20.6,1.71,0.5,31.11,1,1,16,9
SITE_0010,2023-09-25 17:00:00,27.66,87.17,151.87,0.0,44.1,2.17,1.66,32.77,1,1,17,9
SITE_0010,2023-09-25 18:00:00,26.36,91.47,0.0,0.0,15.0,2.49,0.36,30.95,1,1,18,9
SITE_0010,2023-09-25 19:00:00,26.74,87.32,13.74,0.0,27.9,3.16,0.74,30.61,1,1,19,9
SITE_0010,2023-09-25 20:00:00,26.17,92.64,0.0,0.0,37.4,2.11,0.17,31.04,1,1,20,9
SITE_0010,2023-09-25 21:00:00,26.09,91.14,0.0,0.0,10.6,1.1,0.09,31.45,1,1,21,9
SITE_0010,2023-09-25 22:00:00,25.71,92.57,5.28,0.0,0.0,1.42,0.0,30.78,1,1,22,9
SITE_0010,2023-09-25 23:00:00,27.35,93.4,0.0,0.0,42.0,2.6,1.35,32.71,1,1,23,9
SITE_0010,2023-09-26 00:00:00,27.17,94.46,22.16,0.0,18.3,2.83,1.17,32.38,0,2,0,9
SITE_0010,2023-09-26 01:00:00,25.77,96.17,0.0,0.0,20.3,0.85,0.0,31.67,0,2,1,9
SITE_0010,2023-09-26 02:00:00,25.06,95.84,57.98,0.0,0.0,5.99,0.0,26.89,0,2,2,9
SITE_0010,2023-09-26 03:00:00,26.52,96.72,4.72,0.0,34.5,2.02,0.52,32.13,0,2,3,9
SITE_0010,2023-09-26 04:00:00,27.06,96.3,20.34,4.44,32.2,1.23,1.06,33.53,0,2,4,9
SITE_0010,2023-09-26 05:00:00,27.06,89.84,0.0,0.0,40.9,0.84,1.06,33.05,0,2,5,9
SITE_0010,2023-09-26 06:00:00,27.83,90.68,0.0,0.0,3.9,4.59,1.83,31.78,0,2,6,9
SITE_0010,2023-09-26 07:00:00,28.69,88.52,138.11,0.0,32.3,1.58,2.69,35.04,0,2,7,9
SITE_0010,2023-09-26 08:00:00,30.42,86.87,338.33,0.0,23.1,3.93,4.42,36.09,0,2,8,9
SITE_0010,2023-09-26 09:00:00,29.83,86.4,503.61,0.0,23.3,1.19,3.83,36.94,0,2,9,9
SITE_0010,2023-09-26 10:00:00,29.55,85.79,585.43,0.0,28.3,1.75,3.55,35.99,0,2,10,9
SITE_0010,2023-09-26 11:00:00,28.24,87.23,683.6,0.0,20.7,2.87,2.24,33.23,0,2,11,9
SITE_0010,2023-09-26 12:00:00,28.49,89.29,743.17,3.53,18.6,3.52,2.49,33.45,0,2,12,9
SITE_0010,2023-09-26 13:00:00,27.7,90.86,628.28,0.0,28.7,1.52,1.7,33.74,0,2,13,9
SITE_0010,2023-09-26 14:00:00,26.78,92.69,534.68,0.0,35.6,3.18,0.78,31.29,0,2,14,9
SITE_0010,2023-09-26 15:00:00,25.88,89.72,542.63,0.0,17.4,3.29,0.0,29.43,0,2,15,9
SITE_0010,2023-09-26 16:00:00,25.37,95.32,342.13,0.0,30.0,4.1,0.0,28.66,0,2,16,9
SITE_0010,2023-09-26 17:00:00,24.19,90.35,153.35,0.0,34.9,3.14,0.0,26.96,0,2,17,9
SITE_0010,2023-09-26 18:00:00,24.86,90.41,0.0,0.0,12.3,2.04,0.0,28.78,0,2,18,9
SITE_0010,2023-09-26 19:00:00,23.93,88.4,32.0,0.0,0.0,1.06,0.0,27.83,0,2,19,9
SITE_0010,2023-09-26 20:00:00,24.69,86.22,16.74,0.0,13.0,1.9,0.0,28.18,0,2,20,9
SITE_0010,2023-09-26 21:00:00,23.77,84.59,0.0,0.0,67.3,2.91,0.0,25.92,0,2,21,9
SITE_0010,2023-09-26 22:00:00,23.95,89.29,0.0,0.0,32.3,3.52,0.0,26.23,0,2,22,9
SITE_0010,2023-09-26 23:00:00,24.57,90.37,0.0,0.0,17.2,5.15,0.0,26.15,0,2,23,9
SITE_0010,2023-09-27 00:00:00,25.2,86.23,0.0,0.0,20.2,3.62,0.0,27.76,1,3,0,9
SITE_0010,2023-09-27 01:00:00,25.35,90.07,0.0,0.0,10.9,2.11,0.0,29.46,1,3,1,9
SITE_0010,2023-09-27 02:00:00,26.83,86.49,0.0,0.0,35.3,1.9,0.83,31.54,1,3,2,9
SITE_0010,2023-09-27 03:00:00,26.44,87.11,13.3,0.0,21.9,3.05,0.44,30.19,1,3,3,9
SITE_0010,2023-09-27 04:00:00,26.52,87.96,0.0,2.54,0.3,4.69,0.52,29.27,1,3,4,9
SITE_0010,2023-09-27 05:00:00,26.84,84.38,1.83,1.12,26.1,5.26,0.84,28.96,1,3,5,9
SITE_0010,2023-09-27 06:00:00,27.15,88.9,6.58,0.0,12.8,2.5,1.15,31.92,1,3,6,9
SITE_0010,2023-09-27 07:00:00,28.11,82.04,195.16,1.5,12.5,1.33,2.11,33.44,1,3,7,9
SITE_0010,2023-09-27 08:00:00,26.83,82.74,381.97,0.0,21.5,1.91,0.83,31.1,1,3,8,9
SITE_0010,2023-09-27 09:00:00,26.5,78.0,564.26,0.0,13.1,3.34,0.5,29.05,1,3,9,9
SITE_0010,2023-09-27 10:00:00,27.01,83.72,733.23,0.0,0.0,1.98,1.01,31.45,1,3,10,9
SITE_0010,2023-09-27 11:00:00,25.53,79.31,602.22,0.0,28.4,3.35,0.0,27.72,1,3,11,9
SITE_0010,2023-09-27 12:00:00,26.42,78.28,751.58,0.0,20.1,3.99,0.42,28.5,1,3,12,9
SITE_0010,2023-09-27 13:00:00,25.87,84.11,762.8,0.0,10.9,2.3,0.0,29.49,1,3,13,9
SITE_0010,2023-09-27 14:00:00,24.6,87.87,652.53,0.0,18.1,1.48,0.0,28.51,1,3,14,9
SITE_0010,2023-09-27 15:00:00,23.46,89.95,547.44,0.0,17.5,4.68,0.0,24.73,1,3,15,9
SITE_0010,2023-09-27 16:00:00,22.88,94.68,339.98,0.0,16.5,2.91,0.0,25.53,1,3,16,9
SITE_0010,2023-09-27 17:00:00,22.44,89.4,216.85,3.24,20.1,4.87,0.0,23.02,1,3,17,9
SITE_0010,2023-09-27 18:00:00,23.27,93.42,28.33,0.0,17.5,2.86,0.0,26.05,1,3,18,9
SITE_0010,2023-09-27 19:00:00,21.18,92.58,0.0,0.0,0.0,1.52,0.0,23.78,1,3,19,9
SITE_0010,2023-09-27 20:00:00,21.42,93.87,0.0,0.0,24.8,1.84,0.0,24.02,1,3,20,9
SITE_0010,2023-09-27 21:00:00,21.72,97.97,0.0,0.0,13.1,1.67,0.0,24.93,1,3,21,9
SITE_0010,2023-09-27 22:00:00,21.53,93.96,33.25,0.0,24.4,1.69,0.0,24.29,1,3,22,9
SITE_0010,2023-09-27 23:00:00,20.23,94.45,0.0,0.0,27.7,2.36,0.0,21.95,1,3,23,9
SITE_0010,2023-09-28 00:00:00,20.19,95.32,0.0,0.0,5.4,2.93,0.0,21.56,0,4,0,9
SITE_0010,2023-09-28 01:00:00,21.49,94.06,27.14,0.89,0.1,3.52,0.0,22.96,0,4,1,9
SITE_0010,2023-09-28 02:00:00,22.5,91.84,0.0,0.0,0.5,3.44,0.0,24.33,0,4,2,9
SITE_0010,2023-09-28 03:00:00,23.27,89.29,13.86,0.0,0.7,4.24,0.0,24.69,0,4,3,9
SITE_0010,2023-09-28 04:00:00,23.38,84.77,0.0,3.5,35.0,1.24,0.0,26.53,0,4,4,9
SITE_0010,2023-09-28 05:00:00,24.47,86.74,10.73,3.04,0.0,1.33,0.0,28.3,0,4,5,9
SITE_0010,2023-09-28 06:00:00,26.86,84.68,29.74,0.0,6.8,3.63,0.86,30.17,0,4,6,9
SITE_0010,2023-09-28 07:00:00,27.95,84.5,161.87,0.0,29.0,0.56,1.95,34.03,0,4,7,9
SITE_0010,2023-09-28 08:00:00,26.43,81.43,350.34,0.0,16.8,2.68,0.43,29.79,0,4,8,9
SITE_0010,2023-09-28 09:00:00,27.31,77.27,618.56,0.0,0.0,8.19,1.31,26.81,0,4,9,9
SITE_0010,2023-09-28 10:00:00,27.87,76.78,613.87,0.0,19.5,1.85,1.87,32.05,0,4,10,9
SITE_0010,2023-09-28 11:00:00,28.11,79.01,426.6,0.0,48.8,0.86,2.11,33.39,0,4,11,9
SITE_0010,2023-09-28 12:00:00,27.55,81.35,623.38,4.09,29.9,2.76,1.55,31.47,0,4,12,9
SITE_0010,2023-09-28 13:00:00,26.16,84.1,631.81,0.0,26.9,1.68,0.16,30.37,0,4,13,9
SITE_0010,2023-09-28 14:00:00,24.96,83.5,782.39,0.0,0.0,2.7,0.0,27.75,0,4,14,9
SITE_0010,2023-09-28 15:00:00,25.68,82.0,430.82,0.0,32.0,2.63,0.0,28.74,0,4,15,9
SITE_0010,2023-09-28 16:00:00,25.11,86.91,446.78,0.0,5.3,0.76,0.0,29.7,0,4,16,9
SITE_0010,2023-09-28 17:00:00,25.44,87.83,184.76,0.0,16.0,1.02,0.0,30.12,0,4,17,9
SITE_0010,2023-09-28 18:00:00,25.48,90.7,0.0,0.0,33.3,2.08,0.0,29.75,0,4,18,9
SITE_0010,2023-09-28 19:00:00,24.86,92.33,2.43,1.56,42.1,1.29,0.0,29.5,0,4,19,9
SITE_0010,2023-09-28 20:00:00,25.42,92.02,0.0,0.0,23.8,0.92,0.0,30.61,0,4,20,9
SITE_0010,2023-09-28 21:00:00,25.18,90.17,16.87,0.0,27.1,2.22,0.0,29.12,0,4,21,9
SITE_0010,2023-09-28 22:00:00,25.41,86.3,0.36,0.0,9.3,2.37,0.0,28.97,0,4,22,9
SITE_0010,2023-09-28 23:00:00,24.1,82.41,15.63,0.0,12.4,1.62,0.0,27.11,0,4,23,9
SITE_0010,2023-09-29 00:00:00,25.83,79.63,14.85,0.0,24.1,1.82,0.0,29.27,0,5,0,9
SITE_0010,2023-09-29 01:00:00,25.81,77.84,26.77,0.0,20.3,1.86,0.0,29.02,0,5,1,9
SITE_0010,2023-09-29 02:00:00,26.78,75.11,0.0,0.0,18.8,1.61,0.78,30.35,0,5,2,9
SITE_0010,2023-09-29 03:00:00,25.76,75.67,25.16,0.0,0.0,3.13,0.0,27.82,0,5,3,9
SITE_0010,2023-09-29 04:00:00,26.59,69.27,10.54,2.58,25.4,2.71,0.59,28.62,0,5,4,9
SITE_0010,2023-09-29 05:00:00,26.85,67.52,13.3,0.0,30.0,4.64,0.85,27.45,0,5,5,9
SITE_0010,2023-09-29 06:00:00,27.01,66.44,0.0,0.92,5.6,0.98,1.01,30.12,0,5,6,9
SITE_0010,2023-09-29 07:00:00,27.59,67.63,186.17,0.0,33.3,4.46,1.59,28.68,0,5,7,9
SITE_0010,2023-09-29 08:00:00,27.39,67.35,384.74,0.0,21.5,3.15,1.39,29.27,0,5,8,9
SITE_0010,2023-09-29 09:00:00,26.75,74.81,527.93,0.0,16.6,2.78,0.75,29.45,0,5,9,9
SITE_0010,2023-09-29 10:00:00,28.62,76.09,562.28,2.31,27.9,2.09,2.62,32.96,0,5,10,9
SITE_0010,2023-09-29 11:00:00,28.67,82.18,549.7,0.09,37.8,1.44,2.67,34.28,0,5,11,9
SITE_0010,2023-09-29 12:00:00,28.02,80.08,833.47,0.0,11.5,1.91,2.02,32.65,0,5,12,9
SITE_0010,2023-09-29 13:00:00,28.33,85.72,599.95,0.0,33.8,2.1,2.33,33.72,0,5,13,9
SITE_0010,2023-09-29 14:00:00,28.09,90.32,607.59,0.0,23.7,2.9,2.09,33.35,0,5,14,9
SITE_0010,2023-09-29 15:00:00,27.49,86.64,455.09,0.69,31.0,3.18,1.49,31.72,0,5,15,9
SITE_0010,2023-09-29 16:00:00,26.84,87.64,196.53,0.31,52.1,2.05,0.84,31.59,0,5,16,9
SITE_0010,2023-09-29 17:00:00,27.32,91.19,155.54,0.0,24.0,1.91,1.32,32.88,0,5,17,9
SITE_0010,2023-09-29 18:00:00,26.72,86.56,0.0,0.0,16.6,2.24,0.72,31.14,0,5,18,9
SITE_0010,2023-09-29 19:00:00,25.58,88.35,3.8,0.0,5.0,1.26,0.0,30.23,0,5,19,9
SITE_0010,2023-09-29 20:00:00,26.2,81.65,13.88,0.0,37.7,2.39,0.2,29.66,0,5,20,9
SITE_0010,2023-09-29 21:00:00,26.19,83.42,0.0,1.03,9.6,2.25,0.19,29.94,0,5,21,9
SITE_0010,2023-09-29 22:00:00,27.03,89.95,0.0,3.14,38.7,2.58,1.03,31.79,0,5,22,9
SITE_0010,2023-09-29 23:00:00,27.03,94.55,0.0,0.0,43.6,1.44,1.03,33.13,0,5,23,9
SITE_0010,2023-09-30 00:00:00,26.17,94.42,3.44,0.0,27.9,1.62,0.17,31.58,0,6,0,9
SITE_0010,2023-09-30 01:00:00,24.94,92.66,0.0,0.0,57.9,2.47,0.0,28.83,0,6,1,9
SITE_0010,2023-09-30 02:00:00,24.05,91.95,26.08,0.0,0.0,1.01,0.0,28.4,0,6,2,9
SITE_0010,2023-09-30 03:00:00,24.86,90.2,0.0,0.0,19.7,2.6,0.0,28.36,0,6,3,9
SITE_0010,2023-09-30 04:00:00,25.31,81.34,0.0,0.0,37.0,1.08,0.0,29.19,0,6,4,9
