site_id,timestamp,tou_period,price_per_kwh,demand_charge_flag,dynamic_price_event_flag,carbon_intensity
SITE_0009,2023-11-09 15:00:00,shoulder,0.1178,1,0,0.528
SITE_0009,2023-11-09 16:00:00,shoulder,0.1205,1,0,0.5545
SITE_0009,2023-11-09 17:00:00,shoulder,0.1209,1,0,0.5769
SITE_0009,2023-11-09 18:00:00,peak,0.1829,1,0,0.5578
SITE_0009,2023-11-09 19:00:00,peak,0.1795,1,0,0.5965
SITE_0009,2023-11-09 20:00:00,peak,0.1809,1,0,0.5561
SITE_0009,2023-11-09 21:00:00,peak,0.1782,1,0,0.5212
SITE_0009,2023-11-09 22:00:00,shoulder,0.1196,0,0,0.5944
SITE_0009,2023-11-09 23:00:00,off_peak,0.0809,0,0,0.5124
SITE_0009,2023-11-10 00:00:00,off_peak,0.0815,0,0,0.5285
SITE_0009,2023-11-10 01:00:00,off_peak,0.0809,0,0,0.5366
SITE_0009,2023-11-10 02:00:00,off_peak,0.0801,0,0,0.5775
SITE_0009,2023-11-10 03:00:00,off_peak,0.079,0,0,0.5792
SITE_0009,2023-11-10 04:00:00,off_peak,0.0794,0,0,0.5474
SITE_0009,2023-11-10 05:00:00,off_peak,0.0803,0,0,0.5778
SITE_0009,2023-11-10 06:00:00,off_peak,0.0793,0,0,0.5669
SITE_0009,2023-11-10 07:00:00,shoulder,0.1201,0,0,0.5515
SITE_0009,2023-11-10 08:00:00,shoulder,0.1197,0,0,0.5392
SITE_0009,2023-11-10 09:00:00,peak,0.1832,1,0,0.5711
SITE_0009,2023-11-10 10:00:00,peak,0.1836,1,0,0.533
SITE_0009,2023-11-10 11:00:00,peak,0.1807,1,0,0.5517
SITE_0009,2023-11-10 12:00:00,shoulder,0.1191,1,0,0.5579
SITE_0009,2023-11-10 13:00:00,shoulder,0.1599,1,1,0.5846
SITE_0009,2023-11-10 14:00:00,shoulder,0.1214,1,0,0.5349
SITE_0009,2023-11-10 15:00:00,shoulder,0.1205,1,0,0.5591
SITE_0009,2023-11-10 16:00:00,shoulder,0.1203,1,0,0.5369
SITE_0009,2023-11-10 17:00:00,shoulder,0.1222,1,0,0.5701
SITE_0009,2023-11-10 18:00:00,peak,0.1764,1,0,0.5759
SITE_0009,2023-11-10 19:00:00,peak,0.2682,1,1,0.5448
SITE_0009,2023-11-10 20:00:00,peak,0.1817,1,0,0.5615
SITE_0009,2023-11-10 21:00:00,peak,0.1797,1,0,0.5577
SITE_0009,2023-11-10 22:00:00,shoulder,0.118,0,0,0.5571
SITE_0009,2023-11-10 23:00:00,off_peak,0.0814,0,0,0.5755
SITE_0009,2023-11-11 00:00:00,off_peak,0.0811,0,0,0.5884
SITE_0009,2023-11-11 01:00:00,off_peak,0.0813,0,0,0.5661
SITE_0009,2023-11-11 02:00:00,off_peak,0.0797,0,0,0.5278
SITE_0009,2023-11-11 03:00:00,off_peak,0.0796,0,0,0.5836
SITE_0009,2023-11-11 04:00:00,off_peak,0.0793,0,0,0.5744
SITE_0009,2023-11-11 05:00:00,off_peak,0.0792,0,0,0.5629
SITE_0009,2023-11-11 06:00:00,off_peak,0.08,0,0,0.5296
SITE_0009,2023-11-11 07:00:00,shoulder,0.1221,0,0,0.5329
SITE_0009,2023-11-11 08:00:00,shoulder,0.1203,0,0,0.5319
SITE_0009,2023-11-11 09:00:00,peak,0.1772,1,0,0.5776
SITE_0009,2023-11-11 10:00:00,peak,0.1783,1,0,0.5459
SITE_0009,2023-11-11 11:00:00,peak,0.1809,1,0,0.5763
SITE_0009,2023-11-11 12:00:00,shoulder,0.1211,1,0,0.5668
SITE_0009,2023-11-11 13:00:00,shoulder,0.1215,1,0,0.5708
SITE_0009,2023-11-11 14:00:00,shoulder,0.1196,1,0,0.555
SITE_0009,2023-11-11 15:00:00,shoulder,0.1195,1,0,0.5531
SITE_0009,2023-11-11 16:00:00,shoulder,0.1211,1,0,0.5381
SITE_0009,2023-11-11 17:00:00,shoulder,0.1192,1,0,0.566
SITE_0009,2023-11-11 18:00:00,peak,0.1792,1,0,0.5657
SITE_0009,2023-11-11 19:00:00,peak,0.1777,1,0,0.5428
SITE_0009,2023-11-11 20:00:00,peak,0.1789,1,0,0.5709
SITE_0009,2023-11-11 21:00:00,peak,0.1803,1,0,0.5464
SITE_0009,2023-11-11 22:00:00,shoulder,0.1188,0,0,0.5241
SITE_0009,2023-11-11 23:00:00,off_peak,0.0795,0,0,0.5476
SITE_0009,2023-11-12 00:00:00,off_peak,0.0795,0,0,0.5622
SITE_0009,2023-11-12 01:00:00,off_peak,0.0806,0,0,0.5844
SITE_0009,2023-11-12 02:00:00,off_peak,0.0798,0,0,0.5595
SITE_0009,2023-11-12 03:00:00,off_peak,0.0794,0,0,0.5516
SITE_0009,2023-11-12 04:00:00,off_peak,0.0813,0,0,0.542
SITE_0009,2023-11-12 05:00:00,off_peak,0.0803,0,0,0.6025
SITE_0009,2023-11-12 06:00:00,off_peak,0.081,0,0,0.5888
SITE_0009,2023-11-12 07:00:00,shoulder,0.1194,0,0,0.5482
SITE_0009,2023-11-12 08:00:00,shoulder,0.1204,0,0,0.5703
SITE_0009,2023-11-12 09:00:00,peak,0.1782,1,0,0.5518
SITE_0009,2023-11-12 10:00:00,peak,0.1821,1,0,0.5834
SITE_0009,2023-11-12 11:00:00,peak,0.1812,1,0,0.5498
SITE_0009,2023-11-12 12:00:00,shoulder,0.1195,1,0,0.564
SITE_0009,2023-11-12 13:00:00,shoulder,0.1202,1,0,0.5426
SITE_0009,2023-11-12 14:00:00,shoulder,0.1195,1,0,0.5318
SITE_0009,2023-11-12 15:00:00,shoulder,0.1179,1,0,0.5328
SITE_0009,2023-11-12 16:00:00,shoulder,0.1193,1,0,0.5259
SITE_0009,2023-11-12 17:00:00,shoulder,0.1213,1,0,0.5612
SITE_0009,2023-11-12 18:00:00,peak,0.1814,1,0,0.5736
SITE_0009,2023-11-12 19:00:00,peak,0.1831,1,0,0.5873
SITE_0009,2023-11-12 20:00:00,peak,0.1789,1,0,0.5575
SITE_0009,2023-11-12 21:00:00,peak,0.1785,1,0,0.5719
SITE_0009,2023-11-12 22:00:00,shoulder,0.1184,0,0,0.5561
SITE_0009,2023-11-12 23:00:00,off_peak,0.0788,0,0,0.5391
SITE_0009,2023-11-13 00:00:00,off_peak,0.0794,0,0,0.5834
SITE_0009,2023-11-13 01:00:00,off_peak,0.0809,0,0,0.5852
SITE_0009,2023-11-13 02:00:00,off_peak,0.0789,0,0,0.5771
SITE_0009,2023-11-13 03:00:00,off_peak,0.0794,0,0,0.5873
SITE_0009,2023-11-13 04:00:00,off_peak,0.0787,0,0,0.5557
SITE_0009,2023-11-13 05:00:00,off_peak,0.0793,0,0,0.5608
SITE_0009,2023-11-13 06:00:00,off_peak,0.0814,0,0,0.5444
SITE_0009,2023-11-13 07:00:00,shoulder,0.1182,0,0,0.5278
SITE_0009,2023-11-13 08:00:00,shoulder,0.1191,0,0,0.5391
SITE_0009,2023-11-13 09:00:00,peak,0.1826,1,0,0.5661
SITE_0009,2023-11-13 10:00:00,peak,0.1771,1,0,0.5577
SITE_0009,2023-11-13 11:00:00,peak,0.1806,1,0,0.5699
SITE_0009,2023-11-13 12:00:00,shoulder,0.1178,1,0,0.5907
SITE_0009,2023-11-13 13:00:00,shoulder,0.118,1,0,0.5641
SITE_0009,2023-11-13 14:00:00,shoulder,0.1182,1,0,0.5285
SITE_0009,2023-11-13 15:00:00,shoulder,0.1197,1,0,0.5729
SITE_0009,2023-11-13 16:00:00,shoulder,0.1196,1,0,0.5721
SITE_0009,2023-11-13 17:00:00,shoulder,0.1192,1,0,0.5396
SITE_0009,2023-11-13 18:00:00,peak,0.1779,1,0,0.5737
SITE_0009,2023-11-13 19:00:00,peak,0.1834,1,0,0.5547
SITE_0009,2023-11-13 20:00:00,peak,0.1802,1,0,0.5872
SITE_0009,2023-11-13 21:00:00,peak,0.1767,1,0,0.5479
SITE_0009,2023-11-13 22:00:00,shoulder,0.1201,0,0,0.5271
SITE_0009,2023-11-13 23:00:00,off_peak,0.0801,0,0,0.575
SITE_0009,2023-11-14 00:00:00,off_peak,0.0802,0,0,0.5325
SITE_0009,2023-11-14 01:00:00,off_peak,0.0808,0,0,0.5595
SITE_0009,2023-11-14 02:00:00,off_peak,0.0809,0,0,0.5219
SITE_0009,2023-11-14 03:00:00,off_peak,0.0815,0,0,0.5624
SITE_0009,2023-11-14 04:00:00,off_peak,0.0786,0,0,0.5658
SITE_0009,2023-11-14 05:00:00,off_peak,0.0796,0,0,0.5459
SITE_0009,2023-11-14 06:00:00,off_peak,0.0794,0,0,0.5808
SITE_0009,2023-11-14 07:00:00,shoulder,0.1178,0,0,0.6031
SITE_0009,2023-11-14 08:00:00,shoulder,0.1187,0,0,0.578
SITE_0009,2023-11-14 09:00:00,peak,0.1824,1,0,0.5733
SITE_0009,2023-11-14 10:00:00,peak,0.1812,1,0,0.5636
SITE_0009,2023-11-14 11:00:00,peak,0.1766,1,0,0.5694
SITE_0009,2023-11-14 12:00:00,shoulder,0.1202,1,0,0.5598
SITE_0009,2023-11-14 13:00:00,shoulder,0.1217,1,0,0.5542
SITE_0009,2023-11-14 14:00:00,shoulder,0.1218,1,0,0.5193
SITE_0009,2023-11-14 15:00:00,shoulder,0.1178,1,0,0.5718
SITE_0009,2023-11-14 16:00:00,shoulder,0.1178,1,0,0.5249
SITE_0009,2023-11-14 17:00:00,shoulder,0.1193,1,0,0.5473
SITE_0009,2023-11-14 18:00:00,peak,0.177,1,0,0.5374
SITE_0009,2023-11-14 19:00:00,peak,0.1768,1,0,0.5472
SITE_0009,2023-11-14 20:00:00,peak,0.1785,1,0,0.5363
SITE_0009,2023-11-14 21:00:00,peak,0.1793,1,0,0.5644
SITE_0009,2023-11-14 22:00:00,shoulder,0.119,0,0,0.5466
SITE_0009,2023-11-14 23:00:00,off_peak,0.081,0,0,0.5252
SITE_0009,2023-11-15 00:00:00,off_peak,0.0797,0,0,0.5464
SITE_0009,2023-11-15 01:00:00,off_peak,0.08,0,0,0.5746
SITE_0009,2023-11-15 02:00:00,off_peak,0.0795,0,0,0.5504
SITE_0009,2023-11-15 03:00:00,off_peak,0.0803,0,0,0.5581
SITE_0009,2023-11-15 04:00:00,off_peak,0.079,0,0,0.5721
SITE_0009,2023-11-15 05:00:00,off_peak,0.081,0,0,0.5775
SITE_0009,2023-11-15 06:00:00,off_peak,0.08,0,0,0.5613
SITE_0009,2023-11-15 07:00:00,shoulder,0.1178,0,0,0.5405
SITE_0009,2023-11-15 08:00:00,shoulder,0.1203,0,0,0.5412
SITE_0009,2023-11-15 09:00:00,peak,0.1776,1,0,0.5512
SITE_0009,2023-11-15 10:00:00,peak,0.1773,1,0,0.5384
SITE_0009,2023-11-15 11:00:00,peak,0.183,1,0,0.5568
SITE_0009,2023-11-15 12:00:00,shoulder,0.1207,1,0,0.5616
SITE_0009,2023-11-15 13:00:00,shoulder,0.1177,1,0,0.5246
SITE_0009,2023-11-15 14:00:00,shoulder,0.119,1,0,0.5912
SITE_0009,2023-11-15 15:00:00,shoulder,0.1211,1,0,0.5851
SITE_0009,2023-11-15 16:00:00,shoulder,0.1183,1,0,0.5453
SITE_0009,2023-11-15 17:00:00,shoulder,0.1208,1,0,0.5863
SITE_0009,2023-11-15 18:00:00,peak,0.1791,1,0,0.5448
SITE_0009,2023-11-15 19:00:00,peak,0.1789,1,0,0.565
SITE_0009,2023-11-15 20:00:00,peak,0.1809,1,0,0.556
SITE_0009,2023-11-15 21:00:00,peak,0.1771,1,0,0.5696
SITE_0009,2023-11-15 22:00:00,shoulder,0.1214,0,0,0.552
SITE_0009,2023-11-15 23:00:00,off_peak,0.0794,0,0,0.5524
SITE_0009,2023-11-16 00:00:00,off_peak,0.0809,0,0,0.5728
SITE_0009,2023-11-16 01:00:00,off_peak,0.0814,0,0,0.5581
SITE_0009,2023-11-16 02:00:00,off_peak,0.081,0,0,0.5692
SITE_0009,2023-11-16 03:00:00,off_peak,0.0797,0,0,0.534
SITE_0009,2023-11-16 04:00:00,off_peak,0.0808,0,0,0.5465
SITE_0009,2023-11-16 05:00:00,off_peak,0.0787,0,0,0.5398
SITE_0009,2023-11-16 06:00:00,off_peak,0.0802,0,0,0.5602
SITE_0009,2023-11-16 07:00:00,shoulder,0.1222,0,0,0.5345
SITE_0009,2023-11-16 08:00:00,shoulder,0.1207,0,0,0.5889
SITE_0009,2023-11-16 09:00:00,peak,0.1774,1,0,0.5392
SITE_0009,2023-11-16 10:00:00,peak,0.1785,1,0,0.5558
SITE_0009,2023-11-16 11:00:00,peak,0.1831,1,0,0.5526
SITE_0009,2023-11-16 12:00:00,shoulder,0.1193,1,0,0.5509
SITE_0009,2023-11-16 13:00:00,shoulder,0.119,1,0,0.5219
SITE_0009,2023-11-16 14:00:00,shoulder,0.1191,1,0,0.5716
SITE_0009,2023-11-16 15:00:00,shoulder,0.1202,1,0,0.565
SITE_0009,2023-11-16 16:00:00,shoulder,0.1216,1,0,0.562
SITE_0009,2023-11-16 17:00:00,shoulder,0.1215,1,0,0.5619
SITE_0009,2023-11-16 18:00:00,peak,0.1806,1,0,0.5306
SITE_0009,2023-11-16 19:00:00,peak,0.1812,1,0,0.5371
SITE_0009,2023-11-16 20:00:00,peak,0.1789,1,0,0.6014
SITE_0009,2023-11-16 21:00:00,peak,0.1797,1,0,0.5763
SITE_0009,2023-11-16 22:00:00,shoulder,0.1204,0,0,0.5729
SITE_0009,2023-11-16 23:00:00,off_peak,0.0787,0,0,0.5815
SITE_0009,2023-11-17 00:00:00,off_peak,0.0807,0,0,0.535
SITE_0009,2023-11-17 01:00:00,off_peak,0.0795,0,0,0.5377
SITE_0009,2023-11-17 02:00:00,off_peak,0.0795,0,0,0.5568
SITE_0009,2023-11-17 03:00:00,off_peak,0.0801,0,0,0.5508
SITE_0009,2023-11-17 04:00:00,off_peak,0.0791,0,0,0.56
SITE_0009,2023-11-17 05:00:00,off_peak,0.0799,0,0,0.5808
SITE_0009,2023-11-17 06:00:00,off_peak,0.0785,0,0,0.537
SITE_0009,2023-11-17 07:00:00,shoulder,0.1183,0,0,0.5686
SITE_0009,2023-11-17 08:00:00,shoulder,0.1223,0,0,0.5388
SITE_0009,2023-11-17 09:00:00,peak,0.1782,1,0,0.5663
SITE_0009,2023-11-17 10:00:00,peak,0.1801,1,0,0.5619
SITE_0009,2023-11-17 11:00:00,peak,0.1776,1,0,0.5717
SITE_0009,2023-11-17 12:00:00,shoulder,0.121,1,0,0.5375
SITE_0009,2023-11-17 13:00:00,shoulder,0.1212,1,0,0.552
SITE_0009,2023-11-17 14:00:00,shoulder,0.1192,1,0,0.5448
SITE_0009,2023-11-17 15:00:00,shoulder,0.12,1,0,0.5683
SITE_0009,2023-11-17 16:00:00,shoulder,0.1437,1,1,0.5585
SITE_0009,2023-11-17 17:00:00,shoulder,0.1203,1,0,0.5386
SITE_0009,2023-11-17 18:00:00,peak,0.178,1,0,0.5829
SITE_0009,2023-11-17 19:00:00,peak,0.1787,1,0,0.5536
SITE_0009,2023-11-17 20:00:00,peak,0.1781,1,0,0.5631
SITE_0009,2023-11-17 21:00:00,peak,0.1772,1,0,0.5544
SITE_0009,2023-11-17 22:00:00,shoulder,0.1218,0,0,0.5537
SITE_0009,2023-11-17 23:00:00,off_peak,0.0815,0,0,0.5663
SITE_0009,2023-11-18 00:00:00,off_peak,0.0803,0,0,0.5726
SITE_0009,2023-11-18 01:00:00,off_peak,0.0785,0,0,0.5716
SITE_0009,2023-11-18 02:00:00,off_peak,0.0786,0,0,0.5757
SITE_0009,2023-11-18 03:00:00,off_peak,0.0794,0,0,0.5712
SITE_0009,2023-11-18 04:00:00,off_peak,0.0785,0,0,0.5043
SITE_0009,2023-11-18 05:00:00,off_peak,0.0796,0,0,0.5659
SITE_0009,2023-11-18 06:00:00,off_peak,0.081,0,0,0.5786
SITE_0009,2023-11-18 07:00:00,shoulder,0.1224,0,0,0.5724
SITE_0009,2023-11-18 08:00:00,shoulder,0.1207,0,0,0.5893
SITE_0009,2023-11-18 09:00:00,peak,0.1823,1,0,0.5898
SITE_0009,2023-11-18 10:00:00,peak,0.1828,1,0,0.5365
SITE_0009,2023-11-18 11:00:00,peak,0.1785,1,0,0.6019
SITE_0009,2023-11-18 12:00:00,shoulder,0.1182,1,0,0.5499
SITE_0009,2023-11-18 13:00:00,shoulder,0.1194,1,0,0.5473
SITE_0009,2023-11-18 14:00:00,shoulder,0.1215,1,0,0.5806
SITE_0009,2023-11-18 15:00:00,shoulder,0.1205,1,0,0.5697
SITE_0009,2023-11-18 16:00:00,shoulder,0.1201,1,0,0.5622
SITE_0009,2023-11-18 17:00:00,shoulder,0.1214,1,0,0.5663
SITE_0009,2023-11-18 18:00:00,peak,0.18,1,0,0.5611
SITE_0009,2023-11-18 19:00:00,peak,0.1825,1,0,0.5569
SITE_0009,2023-11-18 20:00:00,peak,0.1774,1,0,0.5523
SITE_0009,2023-11-18 21:00:00,peak,0.1833,1,0,0.521
SITE_0009,2023-11-18 22:00:00,shoulder,0.1176,0,0,0.5733
SITE_0009,2023-11-18 23:00:00,off_peak,0.0807,0,0,0.5247
SITE_0009,2023-11-19 00:00:00,off_peak,0.0804,0,0,0.5377
SITE_0009,2023-11-19 01:00:00,off_peak,0.0812,0,0,0.5596
SITE_0009,2023-11-19 02:00:00,off_peak,0.0786,0,0,0.5825
SITE_0009,2023-11-19 03:00:00,off_peak,0.0806,0,0,0.5313
SITE_0009,2023-11-19 04:00:00,off_peak,0.0788,0,0,0.5431
SITE_0009,2023-11-19 05:00:00,off_peak,0.0797,0,0,0.5365
SITE_0009,2023-11-19 06:00:00,off_peak,0.0802,0,0,0.5521
SITE_0009,2023-11-19 07:00:00,shoulder,0.1208,0,0,0.5711
SITE_0009,2023-11-19 08:00:00,shoulder,0.1219,0,0,0.5567
SITE_0009,2023-11-19 09:00:00,peak,0.1833,1,0,0.5331
SITE_0009,2023-11-19 10:00:00,peak,0.1773,1,0,0.6101
SITE_0009,2023-11-19 11:00:00,peak,0.1805,1,0,0.5715
SITE_0009,2023-11-19 12:00:00,shoulder,0.1219,1,0,0.5792
SITE_0009,2023-11-19 13:00:00,shoulder,0.1215,1,0,0.555
SITE_0009,2023-11-19 14:00:00,shoulder,0.1183,1,0,0.5804
SITE_0009,2023-11-19 15:00:00,shoulder,0.1686,1,1,0.5256
SITE_0009,2023-11-19 16:00:00,shoulder,0.1203,1,0,0.5759
SITE_0009,2023-11-19 17:00:00,shoulder,0.1195,1,0,0.5667
SITE_0009,2023-11-19 18:00:00,peak,0.1795,1,0,0.5953
SITE_0009,2023-11-19 19:00:00,peak,0.1822,1,0,0.5679
SITE_0009,2023-11-19 20:00:00,peak,0.1772,1,0,0.568
SITE_0009,2023-11-19 21:00:00,peak,0.1836,1,0,0.596
SITE_0009,2023-11-19 22:00:00,shoulder,0.1188,0,0,0.5605
SITE_0009,2023-11-19 23:00:00,off_peak,0.0809,0,0,0.5805
SITE_0009,2023-11-20 00:00:00,off_peak,0.0802,0,0,0.5678
SITE_0009,2023-11-20 01:00:00,off_peak,0.0799,0,0,0.5807
SITE_0009,2023-11-20 02:00:00,off_peak,0.0814,0,0,0.5433
SITE_0009,2023-11-20 03:00:00,off_peak,0.079,0,0,0.5457
SITE_0009,2023-11-20 04:00:00,off_peak,0.0806,0,0,0.5698
SITE_0009,2023-11-20 05:00:00,off_peak,0.0813,0,0,0.5869
SITE_0009,2023-11-20 06:00:00,off_peak,0.1117,0,1,0.5766
SITE_0009,2023-11-20 07:00:00,shoulder,0.1181,0,0,0.5845
SITE_0009,2023-11-20 08:00:00,shoulder,0.1216,0,0,0.5611
SITE_0009,2023-11-20 09:00:00,peak,0.178,1,0,0.5608
SITE_0009,2023-11-20 10:00:00,peak,0.1784,1,0,0.5643
SITE_0009,2023-11-20 11:00:00,peak,0.1795,1,0,0.5477
SITE_0009,2023-11-20 12:00:00,shoulder,0.1217,1,0,0.5181
SITE_0009,2023-11-20 13:00:00,shoulder,0.1191,1,0,0.5589
SITE_0009,2023-11-20 14:00:00,shoulder,0.1213,1,0,0.5578
SITE_0009,2023-11-20 15:00:00,shoulder,0.1184,1,0,0.5743
SITE_0009,2023-11-20 16:00:00,shoulder,0.1189,1,0,0.5495
SITE_0009,2023-11-20 17:00:00,shoulder,0.1198,1,0,0.5516
SITE_0009,2023-11-20 18:00:00,peak,0.1779,1,0,0.578
SITE_0009,2023-11-20 19:00:00,peak,0.1807,1,0,0.5854
SITE_0009,2023-11-20 20:00:00,peak,0.1827,1,0,0.5611
SITE_0009,2023-11-20 21:00:00,peak,0.1821,1,0,0.5426
SITE_0009,2023-11-20 22:00:00,shoulder,0.1219,0,0,0.5588
SITE_0009,2023-11-20 23:00:00,off_peak,0.0793,0,0,0.5427
SITE_0009,2023-11-21 00:00:00,off_peak,0.0793,0,0,0.5794
SITE_0009,2023-11-21 01:00:00,off_peak,0.08,0,0,0.5741
SITE_0009,2023-11-21 02:00:00,off_peak,0.0814,0,0,0.5166
SITE_0009,2023-11-21 03:00:00,off_peak,0.0814,0,0,0.6046
SITE_0009,2023-11-21 04:00:00,off_peak,0.0794,0,0,0.5407
SITE_0009,2023-11-21 05:00:00,off_peak,0.0804,0,0,0.534
SITE_0009,2023-11-21 06:00:00,off_peak,0.081,0,0,0.548
SITE_0009,2023-11-21 07:00:00,shoulder,0.119,0,0,0.5586
SITE_0009,2023-11-21 08:00:00,shoulder,0.1186,0,0,0.5412
SITE_0009,2023-11-21 09:00:00,peak,0.1816,1,0,0.5756
SITE_0009,2023-11-21 10:00:00,peak,0.1779,1,0,0.5529
SITE_0009,2023-11-21 11:00:00,peak,0.1817,1,0,0.5684
SITE_0009,2023-11-21 12:00:00,shoulder,0.1212,1,0,0.5407
SITE_0009,2023-11-21 13:00:00,shoulder,0.1195,1,0,0.5382
SITE_0009,2023-11-21 14:00:00,shoulder,0.1207,1,0,0.5727
SITE_0009,2023-11-21 15:00:00,shoulder,0.118,1,0,0.5323
SITE_0009,2023-11-21 16:00:00,shoulder,0.1191,1,0,0.5733
SITE_0009,2023-11-21 17:00:00,shoulder,0.1191,1,0,0.5511
SITE_0009,2023-11-21 18:00:00,peak,0.1794,1,0,0.5395
SITE_0009,2023-11-21 19:00:00,peak,0.1816,1,0,0.5478
SITE_0009,2023-11-21 20:00:00,peak,0.1814,1,0,0.5298
SITE_0009,2023-11-21 21:00:00,peak,0.1828,1,0,0.5792
SITE_0009,2023-11-21 22:00:00,shoulder,0.121,0,0,0.5803
SITE_0009,2023-11-21 23:00:00,off_peak,0.0801,0,0,0.5356
SITE_0009,2023-11-22 00:00:00,off_peak,0.079,0,0,0.5596
SITE_0009,2023-11-22 01:00:00,off_peak,0.0787,0,0,0.5715
SITE_0009,2023-11-22 02:00:00,off_peak,0.0784,0,0,0.5578
SITE_0009,2023-11-22 03:00:00,off_peak,0.0807,0,0,0.5374
SITE_0009,2023-11-22 04:00:00,off_peak,0.0806,0,0,0.5489
SITE_0009,2023-11-22 05:00:00,off_peak,0.0794,0,0,0.578
SITE_0009,2023-11-22 06:00:00,off_peak,0.0796,0,0,0.5488
SITE_0009,2023-11-22 07:00:00,shoulder,0.1223,0,0,0.5644
SITE_0009,2023-11-22 08:00:00,shoulder,0.1178,0,0,0.5672
SITE_0009,2023-11-22 09:00:00,peak,0.1772,1,0,0.5605
SITE_0009,2023-11-22 10:00:00,peak,0.1772,1,0,0.5516
SITE_0009,2023-11-22 11:00:00,peak,0.1813,1,0,0.5391
SITE_0009,2023-11-22 12:00:00,shoulder,0.1204,1,0,0.592
SITE_0009,2023-11-22 13:00:00,shoulder,0.1216,1,0,0.5366
SITE_0009,2023-11-22 14:00:00,shoulder,0.1193,1,0,0.5707
SITE_0009,2023-11-22 15:00:00,shoulder,0.122,1,0,0.5752
SITE_0009,2023-11-22 16:00:00,shoulder,0.1207,1,0,0.5652
SITE_0009,2023-11-22 17:00:00,shoulder,0.1197,1,0,0.5823
SITE_0009,2023-11-22 18:00:00,peak,0.1815,1,0,0.5494
SITE_0009,2023-11-22 19:00:00,peak,0.1768,1,0,0.5732
SITE_0009,2023-11-22 20:00:00,peak,0.1804,1,0,0.5505
SITE_0009,2023-11-22 21:00:00,peak,0.1832,1,0,0.5577
SITE_0009,2023-11-22 22:00:00,shoulder,0.1188,0,0,0.5232
SITE_0009,2023-11-22 23:00:00,off_peak,0.0795,0,0,0.5608
SITE_0009,2023-11-23 00:00:00,off_peak,0.0803,0,0,0.562
SITE_0009,2023-11-23 01:00:00,off_peak,0.0799,0,0,0.5583
SITE_0009,2023-11-23 02:00:00,off_peak,0.0787,0,0,0.5613
SITE_0009,2023-11-23 03:00:00,off_peak,0.0804,0,0,0.5582
SITE_0009,2023-11-23 04:00:00,off_peak,0.0789,0,0,0.5314
SITE_0009,2023-11-23 05:00:00,off_peak,0.0802,0,0,0.5883
SITE_0009,2023-11-23 06:00:00,off_peak,0.08,0,0,0.5549
SITE_0009,2023-11-23 07:00:00,shoulder,0.1223,0,0,0.5297
SITE_0009,2023-11-23 08:00:00,shoulder,0.1184,0,0,0.5469
SITE_0009,2023-11-23 09:00:00,peak,0.1812,1,0,0.571
SITE_0009,2023-11-23 10:00:00,peak,0.1784,1,0,0.5267
SITE_0009,2023-11-23 11:00:00,peak,0.1832,1,0,0.5523
SITE_0009,2023-11-23 12:00:00,shoulder,0.1202,1,0,0.5548
SITE_0009,2023-11-23 13:00:00,shoulder,0.1201,1,0,0.5526
SITE_0009,2023-11-23 14:00:00,shoulder,0.119,1,0,0.5603
SITE_0009,2023-11-23 15:00:00,shoulder,0.1197,1,0,0.5495
SITE_0009,2023-11-23 16:00:00,shoulder,0.1222,1,0,0.544
SITE_0009,2023-11-23 17:00:00,shoulder,0.1191,1,0,0.5587
SITE_0009,2023-11-23 18:00:00,peak,0.1765,1,0,0.5985
SITE_0009,2023-11-23 19:00:00,peak,0.1812,1,0,0.5485
SITE_0009,2023-11-23 20:00:00,peak,0.1804,1,0,0.5576
SITE_0009,2023-11-23 21:00:00,peak,0.1806,1,0,0.5549
SITE_0009,2023-11-23 22:00:00,shoulder,0.1185,0,0,0.5936
SITE_0009,2023-11-23 23:00:00,off_peak,0.0794,0,0,0.5567
SITE_0009,2023-11-24 00:00:00,off_peak,0.0794,0,0,0.5712
SITE_0009,2023-11-24 01:00:00,off_peak,0.0809,0,0,0.5665
SITE_0009,2023-11-24 02:00:00,off_peak,0.0803,0,0,0.5563
SITE_0009,2023-11-24 03:00:00,off_peak,0.0808,0,0,0.5815
SITE_0009,2023-11-24 04:00:00,off_peak,0.0811,0,0,0.5846
SITE_0009,2023-11-24 05:00:00,off_peak,0.0795,0,0,0.556
SITE_0009,2023-11-24 06:00:00,off_peak,0.0795,0,0,0.5681
SITE_0009,2023-11-24 07:00:00,shoulder,0.1181,0,0,0.5566
SITE_0009,2023-11-24 08:00:00,shoulder,0.1221,0,0,0.5266
SITE_0009,2023-11-24 09:00:00,peak,0.1823,1,0,0.5437
SITE_0009,2023-11-24 10:00:00,peak,0.1829,1,0,0.6011
SITE_0009,2023-11-24 11:00:00,peak,0.1767,1,0,0.5627
SITE_0009,2023-11-24 12:00:00,shoulder,0.1222,1,0,0.5705
SITE_0009,2023-11-24 13:00:00,shoulder,0.1221,1,0,0.5439
SITE_0009,2023-11-24 14:00:00,shoulder,0.1183,1,0,0.5449
SITE_0009,2023-11-24 15:00:00,shoulder,0.1215,1,0,0.5473
SITE_0009,2023-11-24 16:00:00,shoulder,0.1896,1,1,0.5707
SITE_0009,2023-11-24 17:00:00,shoulder,0.1191,1,0,0.5509
SITE_0009,2023-11-24 18:00:00,peak,0.1811,1,0,0.5979
