control_event_id,building_id,timestamp_start,timestamp_end,control_type,control_magnitude,trigger_type
CE_2F28FD604DDA,BLDG_3B6A296EE843,2023-03-31 11:00:00,2023-03-31 12:46:08.980179,hvac_reset,0.055,manual_override
CE_A3D6CDA5BFA0,BLDG_3B6A296EE843,2023-03-05 10:00:00,2023-03-05 11:23:55.234752,setpoint_adjustment,0.352,system_fault
CE_63E88643B614,BLDG_3B6A296EE843,2023-05-17 17:00:00,2023-05-17 18:25:19.281175,setpoint_adjustment,0.377,system_fault
CE_A97FBD3A1C71,BLDG_3B6A296EE843,2023-03-07 18:00:00,2023-03-07 19:01:12.006661,hvac_reset,0.296,manual_override
CE_8B2C30310A7B,BLDG_3B6A296EE843,2023-10-24 17:00:00,2023-10-24 19:07:00.840813,lighting_dimming,0.326,weather_condition
CE_86690FDC569A,BLDG_B6C21509560D,2023-03-15 19:00:00,2023-03-15 22:03:29.553590,lighting_dimming,0.181,weather_condition
CE_CAE7DBE3B473,BLDG_B6C21509560D,2023-08-11 17:00:00,2023-08-11 20:35:15.910022,lighting_dimming,0.195,manual_override
CE_B3E7ED4BD4C5,BLDG_B6C21509560D,2023-04-15 10:00:00,2023-04-15 12:43:58.865401,hvac_reset,0.134,tariff_response
CE_146ED8FD4BDC,BLDG_B6C21509560D,2023-01-20 09:00:00,2023-01-20 10:51:00.125153,setpoint_adjustment,0.127,tariff_response
CE_512C5EB31895,BLDG_B6C21509560D,2023-09-25 17:00:00,2023-09-25 20:14:35.604058,hvac_reset,0.318,tariff_response
CE_7380BF0E33E4,BLDG_B6C21509560D,2023-06-20 18:00:00,2023-06-20 21:19:44.943284,load_shedding,0.195,system_fault
CE_1B732B59BF8B,BLDG_B6C21509560D,2023-08-22 11:00:00,2023-08-22 13:10:08.552529,hvac_reset,0.196,system_fault
CE_6F31EB570BA9,BLDG_B6C21509560D,2023-02-09 10:00:00,2023-02-09 12:15:34.154769,load_shedding,0.357,system_fault
CE_FDCA53AFE13A,BLDG_B6C21509560D,2023-09-02 11:00:00,2023-09-02 11:56:23.584607,hvac_reset,0.11,manual_override
CE_998CE70EB0C2,BLDG_B6C21509560D,2023-03-20 19:00:00,2023-03-20 19:57:58.194946,setpoint_adjustment,0.099,system_fault
CE_6E7EA9129E90,BLDG_B6C21509560D,2023-05-22 11:00:00,2023-05-22 12:50:26.183002,load_shedding,0.062,weather_condition
CE_37BD7DA78C7C,BLDG_B6C21509560D,2023-09-24 19:00:00,2023-09-24 20:37:41.289865,setpoint_adjustment,0.394,weather_condition
CE_E9F84CBD420A,BLDG_B6C21509560D,2023-12-11 11:00:00,2023-12-11 13:16:28.110814,lighting_dimming,0.105,manual_override
CE_A3F0930920C7,BLDG_B6C21509560D,2023-10-27 09:00:00,2023-10-27 10:28:47.067825,load_shedding,0.353,tariff_response
CE_39A9D28F81AD,BLDG_B6C21509560D,2023-05-20 19:00:00,2023-05-20 22:06:41.554395,lighting_dimming,0.31,manual_override
CE_8D825DF4CA73,BLDG_B6C21509560D,2023-11-21 18:00:00,2023-11-21 20:00:30.324939,load_shedding,0.28,tariff_response
CE_B2DCF0E3559D,BLDG_B6C21509560D,2023-05-30 09:00:00,2023-05-30 10:06:16.531044,lighting_dimming,0.287,tariff_response
CE_F48A5A6F1787,BLDG_B6C21509560D,2023-06-24 09:00:00,2023-06-24 10:53:37.508493,lighting_dimming,0.117,manual_override
CE_8F51D9CE55B4,BLDG_B6C21509560D,2023-01-24 18:00:00,2023-01-24 20:51:19.119505,load_shedding,0.332,tariff_response
CE_3706AB2F5768,BLDG_B6C21509560D,2023-06-25 18:00:00,2023-06-25 20:30:31.890076,lighting_dimming,0.313,tariff_response
CE_5F3D90C60BF4,BLDG_B6C21509560D,2023-09-05 10:00:00,2023-09-05 10:49:27.896314,load_shedding,0.313,tariff_response
CE_F32312FA921C,BLDG_B6C21509560D,2023-03-23 17:00:00,2023-03-23 19:20:50.500637,hvac_reset,0.207,system_fault
CE_10795C7999E2,BLDG_B6C21509560D,2023-06-21 17:00:00,2023-06-21 20:18:15.384051,setpoint_adjustment,0.173,system_fault
CE_3F13B9306D02,BLDG_B6C21509560D,2023-06-28 10:00:00,2023-06-28 11:14:17.076850,lighting_dimming,0.284,weather_condition
CE_AEC6DFAC2A26,BLDG_B6C21509560D,2023-09-27 17:00:00,2023-09-27 20:17:26.455712,load_shedding,0.236,manual_override
CE_0F6E069F0A96,BLDG_82BB59189544,2023-05-23 17:00:00,2023-05-23 19:23:51.025066,hvac_reset,0.313,system_fault
CE_4AA6127794F9,BLDG_82BB59189544,2023-02-17 17:00:00,2023-02-17 20:36:52.144946,lighting_dimming,0.202,weather_condition
CE_5E3A9C3AB12C,BLDG_82BB59189544,2023-04-09 10:00:00,2023-04-09 12:32:28.925954,hvac_reset,0.132,system_fault
CE_FF51ADC13FA1,BLDG_82BB59189544,2023-10-02 10:00:00,2023-10-02 12:42:46.052220,setpoint_adjustment,0.224,manual_override
CE_7EB736B5E1E8,BLDG_82BB59189544,2023-10-09 19:00:00,2023-10-09 20:06:12.263040,load_shedding,0.392,weather_condition
CE_BB23BBDA3DDB,BLDG_82BB59189544,2023-11-20 17:00:00,2023-11-20 18:28:47.573808,setpoint_adjustment,0.211,manual_override
CE_1A2A00F498DB,BLDG_82BB59189544,2023-07-06 10:00:00,2023-07-06 11:58:31.478043,setpoint_adjustment,0.253,tariff_response
CE_F1E537C51CA5,BLDG_82BB59189544,2023-11-23 17:00:00,2023-11-23 19:16:34.763579,hvac_reset,0.32,weather_condition
CE_E99A7D73B26C,BLDG_82BB59189544,2023-01-29 10:00:00,2023-01-29 12:09:14.763789,load_shedding,0.233,system_fault
CE_9B6DEFC6D14F,BLDG_82BB59189544,2023-09-13 17:00:00,2023-09-13 19:13:17.330879,lighting_dimming,0.201,weather_condition
CE_34DB1878174F,BLDG_82BB59189544,2023-12-12 17:00:00,2023-12-12 19:53:24.154892,setpoint_adjustment,0.3,system_fault
CE_CA058C672983,BLDG_82BB59189544,2023-06-20 11:00:00,2023-06-20 12:17:35.850383,hvac_reset,0.174,manual_override
CE_46513CD9503F,BLDG_82BB59189544,2023-10-08 18:00:00,2023-10-08 18:49:29.527137,load_shedding,0.313,weather_condition
CE_E1A8A48954D5,BLDG_82BB59189544,2023-12-08 10:00:00,2023-12-08 12:13:32.631357,hvac_reset,0.086,weather_condition
CE_5BCD1703F624,BLDG_82BB59189544,2023-12-22 09:00:00,2023-12-22 12:08:27.438945,load_shedding,0.151,tariff_response
CE_1670DAA0B381,BLDG_82BB59189544,2023-08-04 17:00:00,2023-08-04 17:47:34.092770,lighting_dimming,0.33,manual_override
CE_2459C7E47FB5,BLDG_82BB59189544,2023-12-03 18:00:00,2023-12-03 19:17:28.703890,load_shedding,0.179,system_fault
CE_CA413C35D5BD,BLDG_82BB59189544,2023-02-12 11:00:00,2023-02-12 11:46:25.377110,load_shedding,0.131,system_fault
CE_8754DE5376EB,BLDG_82BB59189544,2023-05-10 10:00:00,2023-05-10 10:57:29.268290,setpoint_adjustment,0.373,weather_condition
CE_8D0DF175B64C,BLDG_82BB59189544,2023-06-15 17:00:00,2023-06-15 19:39:25.717516,setpoint_adjustment,0.16,tariff_response
CE_F4AD2B8AD7CD,BLDG_82BB59189544,2023-11-01 19:00:00,2023-11-01 21:25:25.989428,load_shedding,0.301,weather_condition
CE_08B8E4A73CFE,BLDG_82BB59189544,2023-08-15 10:00:00,2023-08-15 12:16:43.590294,setpoint_adjustment,0.318,weather_condition
CE_E5F80DF21CC8,BLDG_82BB59189544,2023-03-25 10:00:00,2023-03-25 12:45:27.328404,hvac_reset,0.13,weather_condition
CE_AC9CD81FCD9A,BLDG_82BB59189544,2023-02-26 17:00:00,2023-02-26 19:12:20.163153,setpoint_adjustment,0.32,manual_override
CE_96E23D0DD7C0,BLDG_82BB59189544,2023-07-08 17:00:00,2023-07-08 19:32:22.817110,load_shedding,0.098,system_fault
CE_956814928BB1,BLDG_A882B7B29127,2023-11-09 09:00:00,2023-11-09 09:49:09.157515,load_shedding,0.197,tariff_response
CE_24FCBFE8655E,BLDG_A882B7B29127,2023-05-20 18:00:00,2023-05-20 20:24:44.586533,lighting_dimming,0.174,manual_override
CE_4C4393ECD3D0,BLDG_A882B7B29127,2023-04-15 17:00:00,2023-04-15 20:30:50.222271,lighting_dimming,0.15,weather_condition
CE_B5DD58C8A62B,BLDG_A882B7B29127,2023-11-28 09:00:00,2023-11-28 10:36:20.092042,lighting_dimming,0.216,system_fault
CE_7C373BE51096,BLDG_A882B7B29127,2023-02-22 17:00:00,2023-02-22 19:37:47.442053,load_shedding,0.238,system_fault
CE_003F24F7FFD9,BLDG_A882B7B29127,2023-03-27 09:00:00,2023-03-27 11:11:06.790399,lighting_dimming,0.398,manual_override
CE_9186E18C11A0,BLDG_A882B7B29127,2023-10-30 10:00:00,2023-10-30 10:49:14.163462,lighting_dimming,0.314,weather_condition
CE_5C1BAE9AC8EC,BLDG_A882B7B29127,2023-06-09 19:00:00,2023-06-09 22:23:25.623206,load_shedding,0.18,system_fault
CE_2C407D03E30E,BLDG_A882B7B29127,2023-11-23 09:00:00,2023-11-23 11:11:37.649978,hvac_reset,0.326,manual_override
CE_5A00A6764817,BLDG_A882B7B29127,2023-07-15 17:00:00,2023-07-15 17:33:42.762895,lighting_dimming,0.272,system_fault
CE_0153BE9117CB,BLDG_C7F36F7B73E7,2023-07-18 10:00:00,2023-07-18 12:37:10.294190,lighting_dimming,0.161,system_fault
CE_070956BC1EE5,BLDG_C7F36F7B73E7,2023-12-05 09:00:00,2023-12-05 12:49:41.091109,setpoint_adjustment,0.074,tariff_response
CE_D7645DB58B8B,BLDG_C7F36F7B73E7,2023-02-11 11:00:00,2023-02-11 13:33:42.259082,hvac_reset,0.393,manual_override
CE_83382B8FF959,BLDG_C7F36F7B73E7,2023-04-26 11:00:00,2023-04-26 12:12:51.758445,load_shedding,0.222,manual_override
CE_84517B98D850,BLDG_C7F36F7B73E7,2023-01-02 17:00:00,2023-01-02 17:50:51.194225,load_shedding,0.168,tariff_response
CE_59A190EB611B,BLDG_C7F36F7B73E7,2023-12-11 09:00:00,2023-12-11 12:42:02.277814,setpoint_adjustment,0.145,system_fault
CE_952B9633F0E0,BLDG_C7F36F7B73E7,2023-01-04 17:00:00,2023-01-04 19:09:06.922523,lighting_dimming,0.297,manual_override
CE_F76B5E33F45A,BLDG_C7F36F7B73E7,2023-03-18 09:00:00,2023-03-18 10:18:36.594790,lighting_dimming,0.374,weather_condition
CE_3E99C1EF13E9,BLDG_C7F36F7B73E7,2023-05-08 17:00:00,2023-05-08 17:48:16.091594,load_shedding,0.344,manual_override
CE_23B5FC9AEC72,BLDG_C7F36F7B73E7,2023-05-18 17:00:00,2023-05-18 18:36:36.589163,hvac_reset,0.269,manual_override
CE_11410C8B3DB9,BLDG_E72986DD82A0,2023-02-22 19:00:00,2023-02-22 19:46:55.036520,setpoint_adjustment,0.215,manual_override
CE_CCCB4D8F6FDF,BLDG_E72986DD82A0,2023-08-04 10:00:00,2023-08-04 13:24:23.749935,hvac_reset,0.179,weather_condition
CE_7C5FA63AE086,BLDG_E72986DD82A0,2023-06-03 09:00:00,2023-06-03 11:22:39.341064,setpoint_adjustment,0.22,manual_override
CE_66AC553236F6,BLDG_E72986DD82A0,2023-05-10 17:00:00,2023-05-10 18:29:29.554131,load_shedding,0.223,weather_condition
CE_55C21C12F550,BLDG_E72986DD82A0,2023-05-01 09:00:00,2023-05-01 11:56:46.702647,load_shedding,0.219,weather_condition
CE_A56603FDFC51,BLDG_E72986DD82A0,2023-04-30 11:00:00,2023-04-30 13:19:46.817507,setpoint_adjustment,0.172,system_fault
CE_D1BD768A8955,BLDG_E72986DD82A0,2023-07-24 09:00:00,2023-07-24 11:36:15.117837,hvac_reset,0.192,system_fault
CE_9955FE313CA9,BLDG_E72986DD82A0,2023-11-15 19:00:00,2023-11-15 21:02:06.665557,hvac_reset,0.066,weather_condition
CE_A85BF9611548,BLDG_E72986DD82A0,2023-09-29 18:00:00,2023-09-29 21:55:57.925156,setpoint_adjustment,0.332,manual_override
CE_420C815AA66E,BLDG_E72986DD82A0,2023-11-04 09:00:00,2023-11-04 10:41:48.056528,load_shedding,0.144,weather_condition
CE_15CA6F32C401,BLDG_E72986DD82A0,2023-12-04 09:00:00,2023-12-04 11:53:07.496636,setpoint_adjustment,0.288,manual_override
CE_AE458182D108,BLDG_E72986DD82A0,2023-07-08 10:00:00,2023-07-08 12:28:11.185594,setpoint_adjustment,0.07,weather_condition
CE_CFADA222124F,BLDG_E72986DD82A0,2023-07-31 09:00:00,2023-07-31 10:45:09.637447,setpoint_adjustment,0.088,weather_condition
CE_D20489DE0E01,BLDG_E72986DD82A0,2023-04-20 18:00:00,2023-04-20 21:33:11.773387,setpoint_adjustment,0.101,tariff_response
CE_70E148462E6D,BLDG_E72986DD82A0,2023-04-14 11:00:00,2023-04-14 13:29:20.741464,hvac_reset,0.339,system_fault
CE_0D247319EF4D,BLDG_E72986DD82A0,2023-04-12 11:00:00,2023-04-12 14:46:07.290978,lighting_dimming,0.286,system_fault
CE_830D54BF0CD9,BLDG_E72986DD82A0,2023-07-02 11:00:00,2023-07-02 11:32:22.847286,hvac_reset,0.195,weather_condition
CE_87CDFE16FC26,BLDG_E72986DD82A0,2023-02-03 17:00:00,2023-02-03 18:13:26.164384,load_shedding,0.184,system_fault
CE_D8026D9F2CD5,BLDG_E72986DD82A0,2023-09-22 10:00:00,2023-09-22 13:10:38.545209,load_shedding,0.191,tariff_response
CE_975A51FF356B,BLDG_E72986DD82A0,2023-04-08 10:00:00,2023-04-08 11:51:22.594067,hvac_reset,0.369,tariff_response
CE_5277EA21C3D8,BLDG_E72986DD82A0,2023-12-01 10:00:00,2023-12-01 11:10:32.823058,lighting_dimming,0.08,system_fault
CE_9B821560D2FE,BLDG_D6784B58F566,2023-07-23 20:00:00,2023-07-23 21:51:43.972988,hvac_reset,0.3,weather_condition
CE_BAE841B7BC0E,BLDG_D6784B58F566,2023-10-13 11:00:00,2023-10-13 12:38:50.507116,setpoint_adjustment,0.129,manual_override
CE_96939D3F5390,BLDG_D6784B58F566,2023-01-18 18:00:00,2023-01-18 19:31:12.278467,hvac_reset,0.288,tariff_response
CE_607814D4093F,BLDG_D6784B58F566,2023-10-16 09:00:00,2023-10-16 09:59:50.850529,setpoint_adjustment,0.242,system_fault
CE_5376CB516468,BLDG_D6784B58F566,2023-10-16 09:00:00,2023-10-16 10:27:09.661118,setpoint_adjustment,0.105,tariff_response
CE_64EEA28A1D24,BLDG_D6784B58F566,2023-10-08 10:00:00,2023-10-08 12:28:36.442543,load_shedding,0.317,tariff_response
CE_C139C4D9A64C,BLDG_D6784B58F566,2023-12-17 10:00:00,2023-12-17 11:14:24.203922,hvac_reset,0.058,system_fault
CE_2266A0B0CB8E,BLDG_D6784B58F566,2023-01-08 21:00:00,2023-01-08 21:51:08.762897,setpoint_adjustment,0.375,manual_override
CE_16C7C0AC7F75,BLDG_D6784B58F566,2023-02-18 09:00:00,2023-02-18 11:27:03.107984,load_shedding,0.17,system_fault
CE_002408971FD7,BLDG_D6784B58F566,2023-08-31 20:00:00,2023-08-31 21:27:35.957951,hvac_reset,0.059,manual_override
CE_FC3B9E9ABD07,BLDG_D6784B58F566,2023-03-25 21:00:00,2023-03-25 21:58:03.775498,load_shedding,0.31,manual_override
CE_2931953504AB,BLDG_D6784B58F566,2023-10-22 20:00:00,2023-10-22 22:10:02.531037,hvac_reset,0.124,manual_override
CE_59B3374A4781,BLDG_D6784B58F566,2023-05-10 10:00:00,2023-05-10 12:38:44.128104,setpoint_adjustment,0.353,system_fault
CE_4D2DC0925711,BLDG_787E6697847E,2023-02-11 19:00:00,2023-02-11 21:55:13.085159,lighting_dimming,0.249,tariff_response
CE_19625BBA0830,BLDG_787E6697847E,2023-05-22 10:00:00,2023-05-22 12:57:40.326513,load_shedding,0.283,manual_override
CE_F252BB3E598A,BLDG_787E6697847E,2023-03-11 10:00:00,2023-03-11 11:03:50.906230,setpoint_adjustment,0.066,system_fault
CE_AD9255997142,BLDG_787E6697847E,2023-03-14 19:00:00,2023-03-14 20:02:43.206197,load_shedding,0.249,tariff_response
CE_1B1BF5CC227E,BLDG_787E6697847E,2023-05-26 09:00:00,2023-05-26 11:45:25.609644,lighting_dimming,0.147,tariff_response
CE_6AF4D07C31E9,BLDG_787E6697847E,2023-10-29 09:00:00,2023-10-29 10:13:41.650168,hvac_reset,0.099,system_fault
CE_E898443A66B8,BLDG_787E6697847E,2023-06-15 21:00:00,2023-06-16 00:26:31.613172,hvac_reset,0.127,weather_condition
CE_B69FB72598C3,BLDG_787E6697847E,2023-11-21 18:00:00,2023-11-21 19:12:32.548322,hvac_reset,0.282,manual_override
CE_82714EC0F15A,BLDG_787E6697847E,2023-07-16 19:00:00,2023-07-16 19:46:29.152905,lighting_dimming,0.062,manual_override
CE_91EFBDE46771,BLDG_787E6697847E,2023-08-29 09:00:00,2023-08-29 09:47:25.470208,lighting_dimming,0.361,tariff_response
CE_09CC4C8B1C2E,BLDG_787E6697847E,2023-05-29 21:00:00,2023-05-29 23:03:29.549241,lighting_dimming,0.284,weather_condition
CE_CC4D08176FF1,BLDG_787E6697847E,2023-12-04 11:00:00,2023-12-04 12:45:05.586484,lighting_dimming,0.326,tariff_response
CE_574ED02A4175,BLDG_787E6697847E,2023-06-23 18:00:00,2023-06-23 19:55:52.195845,hvac_reset,0.351,system_fault
CE_B113CBA3C0D7,BLDG_787E6697847E,2023-03-06 18:00:00,2023-03-06 19:37:19.930395,load_shedding,0.099,manual_override
CE_3A191922406A,BLDG_787E6697847E,2023-02-11 21:00:00,2023-02-11 21:35:34.096919,hvac_reset,0.063,weather_condition
CE_18DB259892F3,BLDG_787E6697847E,2023-06-07 21:00:00,2023-06-07 22:38:33.213127,load_shedding,0.392,tariff_response
CE_E92CFE879587,BLDG_787E6697847E,2023-11-17 11:00:00,2023-11-17 13:02:12.744655,lighting_dimming,0.326,manual_override
CE_78A4EC65EE0A,BLDG_787E6697847E,2023-04-30 21:00:00,2023-04-30 22:21:13.847081,lighting_dimming,0.367,weather_condition
CE_D1CDDD48894C,BLDG_787E6697847E,2023-04-13 19:00:00,2023-04-13 20:35:52.159423,hvac_reset,0.138,weather_condition
CE_56D9846E6F94,BLDG_787E6697847E,2023-06-03 21:00:00,2023-06-03 22:43:29.170590,setpoint_adjustment,0.349,system_fault
CE_E00F32DABFE8,BLDG_787E6697847E,2023-10-06 09:00:00,2023-10-06 11:23:03.619943,lighting_dimming,0.234,system_fault
CE_05B3023D2E3E,BLDG_787E6697847E,2023-06-20 09:00:00,2023-06-20 12:21:57.708197,hvac_reset,0.132,system_fault
CE_B15472B69FA1,BLDG_787E6697847E,2023-12-23 09:00:00,2023-12-23 12:39:18.342097,load_shedding,0.336,tariff_response
CE_F67C2DD24513,BLDG_A09A2484C426,2023-03-25 10:00:00,2023-03-25 12:29:07.949798,hvac_reset,0.13,manual_override
CE_B6DE1846574B,BLDG_A09A2484C426,2023-12-29 21:00:00,2023-12-30 00:57:56.687338,hvac_reset,0.188,tariff_response
CE_31F8F352C746,BLDG_A09A2484C426,2023-08-15 10:00:00,2023-08-15 12:49:44.360226,load_shedding,0.113,weather_condition
CE_C8BBF3159AEE,BLDG_A09A2484C426,2023-08-02 10:00:00,2023-08-02 11:18:09.511789,setpoint_adjustment,0.156,tariff_response
CE_AC51B0C0232B,BLDG_A09A2484C426,2023-10-17 09:00:00,2023-10-17 12:38:48.079826,setpoint_adjustment,0.084,manual_override
CE_B2CE4838DC4A,BLDG_A09A2484C426,2023-08-08 21:00:00,2023-08-08 23:20:07.806969,setpoint_adjustment,0.2,tariff_response
CE_95DFA96559B1,BLDG_A09A2484C426,2023-09-17 20:00:00,2023-09-17 23:57:06.844252,setpoint_adjustment,0.156,manual_override
CE_F0ED564D4464,BLDG_A09A2484C426,2023-12-30 09:00:00,2023-12-30 10:43:03.735097,hvac_reset,0.056,manual_override
CE_2EB76BE14A42,BLDG_A09A2484C426,2023-11-18 11:00:00,2023-11-18 11:37:41.777921,load_shedding,0.17,system_fault
CE_7A8961167FDD,BLDG_A09A2484C426,2023-01-31 18:00:00,2023-01-31 19:06:12.235087,load_shedding,0.166,tariff_response
CE_191107278114,BLDG_A09A2484C426,2023-08-09 19:00:00,2023-08-09 21:19:35.374973,setpoint_adjustment,0.385,manual_override
CE_204BCE685CC3,BLDG_A09A2484C426,2023-02-01 19:00:00,2023-02-01 20:21:58.032388,hvac_reset,0.075,weather_condition
CE_CBA40EF9EC7C,BLDG_A09A2484C426,2023-10-16 19:00:00,2023-10-16 22:52:15.876900,load_shedding,0.137,system_fault
CE_A1CF67100EC7,BLDG_A09A2484C426,2023-01-23 20:00:00,2023-01-23 22:56:47.118288,load_shedding,0.283,manual_override
CE_BF69D84DB7E7,BLDG_A09A2484C426,2023-11-24 20:00:00,2023-11-24 23:51:46.232915,hvac_reset,0.386,system_fault
CE_C85C4744B6EA,BLDG_A09A2484C426,2023-06-22 20:00:00,2023-06-22 22:45:57.432120,setpoint_adjustment,0.056,manual_override
CE_6434F1F4AEBE,BLDG_A09A2484C426,2023-11-01 09:00:00,2023-11-01 09:42:26.682974,load_shedding,0.075,tariff_response
CE_D94243BFE9AC,BLDG_A09A2484C426,2023-07-29 18:00:00,2023-07-29 19:22:07.350094,hvac_reset,0.185,manual_override
CE_3D39AC166C5C,BLDG_A09A2484C426,2023-12-17 11:00:00,2023-12-17 14:45:43.087537,lighting_dimming,0.293,weather_condition
CE_144F8D7A735E,BLDG_A09A2484C426,2023-04-30 09:00:00,2023-04-30 12:46:22.014200,hvac_reset,0.272,weather_condition
CE_9FCE8B3EDF58,BLDG_A09A2484C426,2023-11-11 11:00:00,2023-11-11 12:55:32.117417,hvac_reset,0.132,system_fault
CE_AA03E9DC6618,BLDG_A09A2484C426,2023-11-28 10:00:00,2023-11-28 10:43:16.495275,hvac_reset,0.25,weather_condition
CE_4987E82CA32C,BLDG_A09A2484C426,2023-09-09 09:00:00,2023-09-09 09:31:08.074367,load_shedding,0.331,system_fault
CE_107F9DC2B3A2,BLDG_A09A2484C426,2023-08-19 18:00:00,2023-08-19 20:24:07.069376,load_shedding,0.061,system_fault
CE_BB21F8D3F69C,BLDG_A09A2484C426,2023-07-26 18:00:00,2023-07-26 18:31:00.226986,setpoint_adjustment,0.081,weather_condition
CE_51CAB692C55C,BLDG_A09A2484C426,2023-12-29 10:00:00,2023-12-29 13:47:58.973083,lighting_dimming,0.177,tariff_response
CE_D0FDD7B6C716,BLDG_45FF699F302D,2023-12-24 11:00:00,2023-12-24 12:41:50.343482,lighting_dimming,0.353,system_fault
CE_C64A5740571A,BLDG_45FF699F302D,2023-10-08 09:00:00,2023-10-08 10:45:30.858071,load_shedding,0.174,tariff_response
CE_1B009FD35535,BLDG_45FF699F302D,2023-01-10 20:00:00,2023-01-10 21:37:28.313783,hvac_reset,0.145,tariff_response
CE_B7D4E421EABF,BLDG_45FF699F302D,2023-08-14 20:00:00,2023-08-14 23:54:15.457199,load_shedding,0.383,system_fault
CE_61A762E6EEB7,BLDG_45FF699F302D,2023-06-18 19:00:00,2023-06-18 19:52:24.357227,hvac_reset,0.382,weather_condition
CE_0117689F023D,BLDG_45FF699F302D,2023-04-13 21:00:00,2023-04-13 23:36:12.950906,setpoint_adjustment,0.113,system_fault
CE_0274A604D65C,BLDG_45FF699F302D,2023-06-06 20:00:00,2023-06-06 22:24:36.937542,hvac_reset,0.314,system_fault
CE_63C1F7815B2D,BLDG_45FF699F302D,2023-07-11 21:00:00,2023-07-11 22:50:31.998821,setpoint_adjustment,0.101,system_fault
CE_99A448FDE0AA,BLDG_45FF699F302D,2023-04-16 19:00:00,2023-04-16 21:01:11.365590,lighting_dimming,0.284,tariff_response
CE_6105214088D5,BLDG_45FF699F302D,2023-12-13 21:00:00,2023-12-13 23:16:59.272662,hvac_reset,0.183,system_fault
CE_29BE36BD9CB2,BLDG_45FF699F302D,2023-04-07 11:00:00,2023-04-07 11:52:14.665281,setpoint_adjustment,0.152,manual_override
CE_9DB0B8F6A987,BLDG_45FF699F302D,2023-10-13 09:00:00,2023-10-13 12:04:30.922244,hvac_reset,0.067,tariff_response
CE_6C36E24E0004,BLDG_45FF699F302D,2023-07-25 20:00:00,2023-07-25 22:19:48.459918,load_shedding,0.175,manual_override
CE_97D4D790822F,BLDG_45FF699F302D,2023-06-16 20:00:00,2023-06-16 23:37:23.173946,load_shedding,0.059,tariff_response
CE_9A31C17C1CA1,BLDG_45FF699F302D,2023-06-29 10:00:00,2023-06-29 13:46:35.581814,setpoint_adjustment,0.21,weather_condition
CE_F7EB96675452,BLDG_45FF699F302D,2023-09-27 10:00:00,2023-09-27 12:50:44.939944,load_shedding,0.083,manual_override
CE_5B9B8FB313FA,BLDG_45FF699F302D,2023-02-02 21:00:00,2023-02-02 22:02:53.925788,setpoint_adjustment,0.348,system_fault
CE_66BFCF9F3765,BLDG_45FF699F302D,2023-01-04 11:00:00,2023-01-04 14:43:59.027446,setpoint_adjustment,0.357,tariff_response
CE_E76BDD82AC9B,BLDG_45FF699F302D,2023-12-05 10:00:00,2023-12-05 11:41:19.182458,setpoint_adjustment,0.222,tariff_response
CE_5B96C2FE1618,BLDG_C4DFAF37662B,2023-05-04 18:00:00,2023-05-04 19:23:22.622676,hvac_reset,0.185,manual_override
CE_A4CF11473D07,BLDG_C4DFAF37662B,2023-12-24 18:00:00,2023-12-24 20:03:00.447060,hvac_reset,0.223,weather_condition
CE_BDD96E54F9FD,BLDG_C4DFAF37662B,2023-02-08 09:00:00,2023-02-08 12:29:00.410821,setpoint_adjustment,0.097,system_fault
CE_AFF3FC83BDEE,BLDG_C4DFAF37662B,2023-10-03 09:00:00,2023-10-03 11:43:42.448197,lighting_dimming,0.324,weather_condition
CE_2A65C1EFB0CC,BLDG_C4DFAF37662B,2023-07-31 18:00:00,2023-07-31 20:55:50.316046,load_shedding,0.172,system_fault
CE_7F875A449F96,BLDG_C4DFAF37662B,2023-12-22 10:00:00,2023-12-22 11:31:19.287902,hvac_reset,0.077,system_fault
CE_6D58D2B959B2,BLDG_867652501462,2023-05-21 10:00:00,2023-05-21 11:27:02.788664,hvac_reset,0.301,tariff_response
CE_0614B97FA965,BLDG_867652501462,2023-06-11 20:00:00,2023-06-11 21:42:31.390228,load_shedding,0.241,tariff_response
CE_086D40BA83E9,BLDG_867652501462,2023-09-30 18:00:00,2023-09-30 19:22:10.156318,lighting_dimming,0.091,tariff_response
CE_680AA3B369F4,BLDG_867652501462,2023-01-02 20:00:00,2023-01-02 22:58:05.352422,lighting_dimming,0.335,weather_condition
CE_F6275705C20D,BLDG_867652501462,2023-12-06 09:00:00,2023-12-06 12:18:24.475521,hvac_reset,0.39,tariff_response
CE_971C47E903DF,BLDG_867652501462,2023-06-27 20:00:00,2023-06-27 22:15:32.410958,load_shedding,0.148,tariff_response
CE_45D5EAA8F972,BLDG_D673B0E04EF3,2023-12-29 10:00:00,2023-12-29 11:21:41.867581,load_shedding,0.371,tariff_response
CE_8282A84538AB,BLDG_D673B0E04EF3,2023-12-01 20:00:00,2023-12-01 23:19:39.338990,hvac_reset,0.327,system_fault
CE_CBAF3C14ACD0,BLDG_D673B0E04EF3,2023-06-15 19:00:00,2023-06-15 19:58:43.725908,setpoint_adjustment,0.097,weather_condition
CE_041E997BEFBE,BLDG_D673B0E04EF3,2023-11-24 11:00:00,2023-11-24 11:41:32.243003,hvac_reset,0.265,tariff_response
CE_317D91A47D03,BLDG_D673B0E04EF3,2023-05-28 21:00:00,2023-05-29 00:54:41.684758,setpoint_adjustment,0.092,system_fault
